"date","away","away_score","home","home_score","point_diff"
2022-02-12,"Niagara",53,"Fairfield",73,20
2022-01-21,"St. Francis NY",80,"Fairleigh Dickinson",78,-2
2022-01-23,"LIU",79,"Fairleigh Dickinson",75,-4
2022-01-27,"Mount St. Mary's",67,"Fairleigh Dickinson",56,-11
2022-01-30,"Central Connecticut",55,"Fairleigh Dickinson",75,20
2022-02-10,"St. Francis PA",78,"Fairleigh Dickinson",65,-13
2022-02-12,"Sacred Heart",75,"Fairleigh Dickinson",82,7
2022-01-01,"St. Thomas FL",72,"FIU",95,23
2022-01-05,"Bethune Cookman",65,"FIU",68,3
2022-01-20,"Marshall",66,"FIU",70,4
2022-01-22,"Western Kentucky",83,"FIU",86,3
2022-02-03,"Southern Miss",67,"FIU",77,10
2022-02-05,"Louisiana Tech",86,"FIU",82,-4
2022-02-07,"Charlotte",81,"FIU",68,-13
2022-01-05,"Alabama",83,"Florida",70,-13
2022-01-12,"LSU",64,"Florida",58,-6
2022-01-19,"Mississippi St.",72,"Florida",80,8
2022-01-22,"Vanderbilt",42,"Florida",61,19
2022-01-29,"Oklahoma St.",72,"Florida",81,9
2022-02-05,"Mississippi",57,"Florida",62,5
2022-02-09,"Georgia",63,"Florida",72,9
2022-01-08,"Southern",80,"Florida A&M",66,-14
2022-01-10,"Grambling St.",66,"Florida A&M",75,9
2022-01-22,"Alcorn St.",68,"Florida A&M",70,2
2022-01-24,"Jackson St.",64,"Florida A&M",67,3
2022-02-05,"Texas Southern",67,"Florida A&M",55,-12
2022-02-07,"Prairie View A&M",60,"Florida A&M",61,1
2022-01-17,"Charlotte",67,"Florida Atlantic",96,29
2022-01-20,"Western Kentucky",69,"Florida Atlantic",78,9
2022-01-22,"Marshall",60,"Florida Atlantic",71,11
2022-02-03,"Louisiana Tech",73,"Florida Atlantic",83,10
2022-02-05,"Southern Miss",57,"Florida Atlantic",84,27
2022-02-08,"Old Dominion",62,"Florida Atlantic",81,19
2022-01-05,"North Florida",67,"Florida Gulf Coast",74,7
2022-01-15,"Liberty",78,"Florida Gulf Coast",75,-3
2022-01-27,"Eastern Kentucky",73,"Florida Gulf Coast",77,4
2022-01-29,"Bellarmine",74,"Florida Gulf Coast",63,-11
2022-02-09,"North Alabama",60,"Florida Gulf Coast",92,32
2022-02-12,"Stetson",82,"Florida Gulf Coast",89,7
2022-01-08,"Louisville",70,"Florida St.",79,9
2022-01-11,"Miami FL",64,"Florida St.",65,1
2022-01-18,"Duke",78,"Florida St.",79,1
2022-01-20,"North Florida",73,"Florida St.",86,13
2022-01-29,"Virginia Tech",85,"Florida St.",72,-13
2022-02-05,"Wake Forest",68,"Florida St.",60,-8
2022-02-09,"Pittsburgh",56,"Florida St.",51,-5
2022-01-12,"Duquesne",71,"Fordham",72,1
2022-01-18,"Richmond",83,"Fordham",70,-13
2022-01-22,"Davidson",69,"Fordham",66,-3
2022-02-02,"Rhode Island",55,"Fordham",61,6
2022-01-11,"San Jose St.",59,"Fresno St.",79,20
2022-01-18,"Utah St.",54,"Fresno St.",61,7
2022-01-28,"Boise St.",68,"Fresno St.",63,-5
2022-02-04,"Nevada",56,"Fresno St.",73,17
2022-02-06,"Wyoming",61,"Fresno St.",59,-2
2022-01-08,"Mercer",66,"Furman",81,15
2022-01-12,"East Tennessee St.",69,"Furman",78,9
2022-01-19,"Western Carolina",50,"Furman",88,38
2022-01-26,"VMI",64,"Furman",79,15
2022-02-02,"The Citadel",83,"Furman",102,19
2022-02-05,"UNC Greensboro",58,"Furman",56,-2
2022-02-12,"Chattanooga",64,"Furman",58,-6
2022-01-08,"Hampton",69,"Gardner Webb",78,9
2022-01-12,"Presbyterian",61,"Gardner Webb",64,3
2022-01-19,"USC Upstate",74,"Gardner Webb",61,-13
2022-01-29,"Radford",42,"Gardner Webb",61,19
2022-02-05,"North Carolina A&T",62,"Gardner Webb",69,7
2022-02-12,"Charleston Southern",65,"Gardner Webb",82,17
2022-01-22,"Dayton",49,"George Mason",50,1
2022-01-24,"Saint Joseph's",71,"George Mason",77,6
2022-01-26,"St. Bonaventure",66,"George Mason",75,9
2022-02-02,"Saint Louis",92,"George Mason",90,-2
2022-02-09,"Richmond",84,"George Mason",87,3
2022-02-12,"VCU",85,"George Mason",70,-15
2022-01-08,"Dayton",83,"George Washington",58,-25
2022-01-17,"George Mason",76,"George Washington",77,1
2022-01-30,"Fordham",55,"George Washington",64,9
2022-02-02,"La Salle",87,"George Washington",89,2
2022-02-05,"Davidson",78,"George Washington",73,-5
2022-01-07,"Marquette",92,"Georgetown",64,-28
2022-01-13,"Butler",72,"Georgetown",58,-14
2022-01-22,"Villanova",85,"Georgetown",74,-11
2022-02-01,"Seton Hall",70,"Georgetown",63,-7
2022-02-03,"St. John's",90,"Georgetown",77,-13
2022-02-06,"Providence",71,"Georgetown",52,-19
2022-02-12,"Creighton",80,"Georgetown",66,-14
2022-01-04,"Texas A&M",81,"Georgia",79,-2
2022-01-15,"Vanderbilt",73,"Georgia",66,-7
2022-01-25,"Alabama",76,"Georgia",82,6
2022-02-02,"Arkansas",99,"Georgia",73,-26
2022-02-05,"Auburn",74,"Georgia",72,-2
2022-02-12,"South Carolina",80,"Georgia",68,-12
2022-01-08,"UT Arlington",73,"Georgia Southern",74,1
2022-01-20,"Coastal Carolina",76,"Georgia Southern",72,-4
2022-01-22,"Appalachian St.",70,"Georgia Southern",62,-8
2022-02-03,"South Alabama",57,"Georgia Southern",58,1
2022-02-05,"Troy",61,"Georgia Southern",52,-9
2022-01-06,"UT Arlington",70,"Georgia St.",63,-7
2022-01-20,"Appalachian St.",61,"Georgia St.",60,-1
2022-01-22,"Coastal Carolina",72,"Georgia St.",68,-4
2022-02-03,"Troy",67,"Georgia St.",63,-4
2022-02-05,"South Alabama",62,"Georgia St.",69,7
2022-01-02,"Louisville",67,"Georgia Tech",64,-3
2022-01-08,"Notre Dame",72,"Georgia Tech",68,-4
2022-01-19,"Wake Forest",80,"Georgia Tech",64,-16
2022-01-23,"Clayton St.",53,"Georgia Tech",103,50
2022-01-26,"Florida St.",61,"Georgia Tech",75,14
2022-01-29,"Miami FL",73,"Georgia Tech",62,-11
2022-02-05,"Clemson",64,"Georgia Tech",69,5
2022-01-08,"Pepperdine",83,"Gonzaga",117,34
2022-01-13,"BYU",84,"Gonzaga",110,26
2022-01-20,"San Francisco",62,"Gonzaga",78,16
2022-01-27,"Loyola Marymount",55,"Gonzaga",89,34
2022-01-29,"Portland",72,"Gonzaga",104,32
2022-02-10,"Pacific",51,"Gonzaga",89,38
2022-02-12,"Saint Mary's",58,"Gonzaga",74,16
2022-01-05,"Texas Southern",67,"Grambling St.",61,-6
2022-01-15,"Southern",77,"Grambling St.",83,6
2022-01-22,"Mississippi Valley St.",64,"Grambling St.",68,4
2022-01-24,"Arkansas Pine Bluff",65,"Grambling St.",76,11
2022-02-05,"Alabama St.",80,"Grambling St.",72,-8
2022-02-07,"Alabama A&M",50,"Grambling St.",58,8
2022-01-13,"Abilene Christian",68,"Grand Canyon",95,27
2022-01-15,"Tarleton St.",59,"Grand Canyon",80,21
2022-02-03,"Seattle",66,"Grand Canyon",78,12
2022-02-05,"Cal Baptist",50,"Grand Canyon",56,6
2022-01-05,"Milwaukee",63,"Green Bay",49,-14
2022-01-13,"IUPUI",54,"Green Bay",69,15
2022-01-15,"Illinois Chicago",80,"Green Bay",63,-17
2022-01-20,"Detroit Mercy",63,"Green Bay",70,7
2022-01-22,"Oakland",68,"Green Bay",61,-7
2022-02-09,"Wright St.",79,"Green Bay",62,-17
2022-02-11,"Northern Kentucky",71,"Green Bay",62,-9
2022-01-22,"High Point",64,"Hampton",68,4
2022-01-24,"Longwood",73,"Hampton",49,-24
2022-02-02,"USC Upstate",85,"Hampton",78,-7
2022-02-05,"Winthrop",69,"Hampton",57,-12
2022-02-07,"Presbyterian",69,"Hampton",74,5
2022-02-12,"Radford",60,"Hampton",54,-6
2022-01-19,"New Hampshire",57,"Hartford",69,12
2022-01-26,"Binghamton",60,"Hartford",72,12
2022-02-05,"Albany",71,"Hartford",52,-19
2022-01-07,"Brown",84,"Harvard",73,-11
2022-01-28,"Penn",78,"Harvard",74,-4
2022-02-09,"Yale",62,"Harvard",59,-3
2022-01-13,"UC Irvine",56,"Hawaii",72,16
2022-01-15,"UC San Diego",56,"Hawaii",79,23
2022-01-27,"Cal St. Northridge",65,"Hawaii",72,7
2022-01-29,"UC Santa Barbara",62,"Hawaii",65,3
2022-02-10,"Long Beach St.",73,"Hawaii",66,-7
2022-02-12,"Cal St. Fullerton",55,"Hawaii",72,17
2022-01-15,"North Carolina A&T",71,"High Point",78,7
2022-01-24,"Winthrop",56,"High Point",65,9
2022-01-26,"Radford",58,"High Point",63,5
2022-02-02,"Gardner Webb",65,"High Point",57,-8
2022-02-05,"UNC Asheville",83,"High Point",91,8
2022-02-12,"Campbell",60,"High Point",42,-18
2022-01-15,"Delaware",77,"Hofstra",82,5
2022-01-17,"Drexel",68,"Hofstra",71,3
2022-02-03,"Towson",78,"Hofstra",68,-10
2022-02-05,"James Madison",78,"Hofstra",85,7
2022-02-07,"UNC Wilmington",71,"Hofstra",73,2
2022-01-01,"Navy",70,"Holy Cross",56,-14
2022-01-07,"Lafayette",74,"Holy Cross",79,5
2022-01-22,"Bucknell",68,"Holy Cross",65,-3
2022-01-28,"Lehigh",65,"Holy Cross",67,2
2022-02-09,"Loyola MD",64,"Holy Cross",68,4
2022-01-08,"Wichita St.",66,"Houston",76,10
2022-01-18,"South Florida",55,"Houston",74,19
2022-01-22,"East Carolina",36,"Houston",79,43
2022-02-02,"Tulane",62,"Houston",73,11
2022-02-12,"Memphis",69,"Houston",59,-10
2022-01-03,"Ecclesia",63,"Houston Baptist",94,31
2022-01-06,"Southeastern Louisiana",90,"Houston Baptist",81,-9
2022-01-27,"New Orleans",77,"Houston Baptist",66,-11
2022-01-29,"Nicholls St.",73,"Houston Baptist",61,-12
2022-02-03,"Northwestern St.",97,"Houston Baptist",87,-10
2022-02-05,"Southeastern Louisiana",80,"Houston Baptist",93,13
2022-01-15,"Norfolk St.",77,"Howard",74,-3
2022-01-17,"Notre Dame",71,"Howard",68,-3
2022-02-05,"Maryland Eastern Shore",64,"Howard",72,8
2022-02-08,"Gallaudet",38,"Howard",96,58
2022-02-12,"Delaware St.",72,"Howard",85,13
2022-01-06,"Montana St.",92,"Idaho",72,-20
2022-01-20,"Northern Colorado",87,"Idaho",70,-17
2022-01-22,"Sacramento St.",72,"Idaho",73,1
2022-02-10,"Idaho St.",79,"Idaho",70,-9
2022-02-12,"Weber St.",79,"Idaho",83,4
2022-01-15,"Idaho",74,"Idaho St.",81,7
2022-01-17,"Weber St.",78,"Idaho St.",61,-17
2022-01-24,"Eastern Washington",89,"Idaho St.",63,-26
2022-02-05,"Montana",63,"Idaho St.",86,23
2022-02-07,"Montana St.",72,"Idaho St.",54,-18
2022-01-06,"Maryland",64,"Illinois",76,12
2022-01-14,"Michigan",53,"Illinois",68,15
2022-01-17,"Purdue",96,"Illinois",88,-8
2022-01-25,"Michigan St.",55,"Illinois",56,1
2022-02-02,"Wisconsin",67,"Illinois",80,13
2022-01-20,"Northern Kentucky",74,"Illinois Chicago",70,-4
2022-01-22,"Wright St.",97,"Illinois Chicago",81,-16
2022-02-03,"Robert Morris",75,"Illinois Chicago",80,5
2022-02-05,"Youngstown St.",66,"Illinois Chicago",64,-2
2022-01-16,"Bradley",65,"Illinois St.",74,9
2022-01-21,"Evansville",56,"Illinois St.",94,38
2022-01-26,"Drake",89,"Illinois St.",88,-1
2022-02-05,"Southern Illinois",75,"Illinois St.",69,-6
2022-02-09,"Valparaiso",75,"Illinois St.",78,3
2022-01-02,"Dallas Christian",45,"Incarnate Word",90,45
2022-01-06,"Nicholls St.",87,"Incarnate Word",56,-31
2022-01-07,"Northwestern St.",83,"Incarnate Word",80,-3
2022-01-08,"Houston Baptist",50,"Incarnate Word",60,10
2022-01-20,"Houston Baptist",68,"Incarnate Word",65,-3
2022-01-22,"McNeese St.",82,"Incarnate Word",72,-10
2022-02-03,"Nicholls St.",63,"Incarnate Word",60,-3
2022-02-05,"New Orleans",70,"Incarnate Word",78,8
2022-01-06,"Ohio St.",51,"Indiana",67,16
2022-01-09,"Minnesota",60,"Indiana",73,13
2022-01-20,"Purdue",65,"Indiana",68,3
2022-01-23,"Michigan",80,"Indiana",62,-18
2022-01-26,"Penn St.",57,"Indiana",74,17
2022-02-05,"Illinois",74,"Indiana",57,-17
2022-01-02,"Bradley",71,"Indiana St.",76,5
2022-01-15,"Loyola Chicago",64,"Indiana St.",56,-8
2022-01-22,"Valparaiso",75,"Indiana St.",73,-2
2022-01-25,"Missouri St.",72,"Indiana St.",76,4
2022-02-02,"Drake",85,"Indiana St.",67,-18
2022-02-08,"Evansville",65,"Indiana St.",56,-9
2022-02-12,"Illinois St.",57,"Indiana St.",60,3
2022-01-02,"Marist",66,"Iona",69,3
2022-01-14,"Manhattan",76,"Iona",88,12
2022-01-16,"Niagara",55,"Iona",78,23
2022-01-25,"Siena",57,"Iona",74,17
2022-01-30,"Saint Peter's",77,"Iona",85,8
2022-01-03,"Maryland",75,"Iowa",80,5
2022-01-13,"Indiana",74,"Iowa",83,9
2022-01-22,"Penn St.",51,"Iowa",68,17
2022-01-27,"Purdue",83,"Iowa",73,-10
2022-02-06,"Minnesota",59,"Iowa",71,12
2022-01-01,"Baylor",77,"Iowa St.",72,-5
2022-01-05,"Texas Tech",47,"Iowa St.",51,4
2022-01-15,"Texas",70,"Iowa St.",79,9
2022-01-22,"TCU",59,"Iowa St.",44,-15
2022-01-29,"Missouri",50,"Iowa St.",67,17
2022-02-01,"Kansas",70,"Iowa St.",61,-9
2022-02-12,"Kansas St.",75,"Iowa St.",69,-6
2022-01-10,"Illinois Chicago",67,"IUPUI",65,-2
2022-01-20,"Wright St.",73,"IUPUI",45,-28
2022-01-22,"Northern Kentucky",60,"IUPUI",41,-19
2022-01-31,"East West",59,"IUPUI",75,16
2022-02-03,"Youngstown St.",61,"IUPUI",55,-6
2022-02-05,"Robert Morris",66,"IUPUI",49,-17
2022-01-05,"Alcorn St.",65,"Jackson St.",50,-15
2022-01-15,"Prairie View A&M",64,"Jackson St.",75,11
2022-01-17,"Texas Southern",58,"Jackson St.",61,3
2022-01-29,"Grambling St.",73,"Jackson St.",64,-9
2022-01-31,"Southern",75,"Jackson St.",64,-11
2022-02-12,"Florida A&M",56,"Jackson St.",60,4
2022-01-08,"Florida Gulf Coast",66,"Jacksonville",69,3
2022-01-11,"Stetson",50,"Jacksonville",57,7
2022-01-27,"Lipscomb",59,"Jacksonville",66,7
2022-01-29,"Central Arkansas",59,"Jacksonville",79,20
2022-02-09,"Eastern Kentucky",68,"Jacksonville",81,13
2022-02-12,"Liberty",69,"Jacksonville",73,4
2022-01-11,"Lipscomb",83,"Jacksonville St.",88,5
2022-01-22,"Florida Gulf Coast",71,"Jacksonville St.",79,8
2022-01-24,"Bellarmine",60,"Jacksonville St.",65,5
2022-02-03,"North Florida",88,"Jacksonville St.",76,-12
2022-02-05,"Jacksonville",58,"Jacksonville St.",64,6
2022-02-12,"Central Arkansas",72,"Jacksonville St.",62,-10
2022-01-09,"Hofstra",87,"James Madison",80,-7
2022-01-11,"Northeastern",66,"James Madison",89,23
2022-01-20,"UNC Wilmington",71,"James Madison",70,-1
2022-01-22,"Charleston",94,"James Madison",95,1
2022-01-27,"Drexel",88,"James Madison",82,-6
2022-01-29,"Delaware",85,"James Madison",69,-16
2022-02-10,"Elon",70,"James Madison",66,-4
2022-02-12,"William & Mary",55,"James Madison",69,14
2022-01-01,"George Mason",67,"Kansas",76,9
2022-01-11,"Iowa St.",61,"Kansas",62,1
2022-01-15,"West Virginia",59,"Kansas",85,26
2022-01-24,"Texas Tech",91,"Kansas",94,3
2022-01-29,"Kentucky",80,"Kansas",62,-18
2022-02-05,"Baylor",59,"Kansas",83,24
2022-02-12,"Oklahoma",69,"Kansas",71,2
2022-01-04,"Texas",70,"Kansas St.",57,-13
2022-01-12,"TCU",60,"Kansas St.",57,-3
2022-01-15,"Texas Tech",51,"Kansas St.",62,11
2022-01-22,"Kansas",78,"Kansas St.",75,-3
2022-02-02,"Oklahoma St.",68,"Kansas St.",71,3
2022-02-09,"Baylor",75,"Kansas St.",60,-15
2022-01-13,"Florida Gulf Coast",53,"Kennesaw St.",77,24
2022-01-24,"Jacksonville",68,"Kennesaw St.",76,8
2022-01-27,"Jacksonville St.",70,"Kennesaw St.",64,-6
2022-01-29,"North Alabama",71,"Kennesaw St.",58,-13
2022-01-31,"Liberty",65,"Kennesaw St.",50,-15
2022-02-09,"Central Arkansas",72,"Kennesaw St.",83,11
2022-02-12,"North Florida",74,"Kennesaw St.",72,-2
2022-01-01,"Toledo",63,"Kent St.",66,3
2022-01-11,"Northern Illinois",65,"Kent St.",63,-2
2022-01-14,"Akron",55,"Kent St.",67,12
2022-01-25,"Western Michigan",64,"Kent St.",75,11
2022-02-05,"Eastern Michigan",71,"Kent St.",90,19
2022-02-08,"Bowling Green",68,"Kent St.",76,8
2022-01-08,"Georgia",77,"Kentucky",92,15
2022-01-15,"Tennessee",79,"Kentucky",107,28
2022-01-25,"Mississippi St.",74,"Kentucky",82,8
2022-02-02,"Vanderbilt",70,"Kentucky",77,7
2022-02-12,"Florida",57,"Kentucky",78,21
2022-01-08,"VCU",85,"La Salle",66,-19
2022-01-11,"St. Bonaventure",80,"La Salle",76,-4
2022-01-22,"Richmond",64,"La Salle",56,-8
2022-01-26,"Massachusetts",77,"La Salle",71,-6
2022-02-05,"George Mason",78,"La Salle",83,5
2022-02-08,"Saint Louis",75,"La Salle",57,-18
2022-01-10,"Navy",69,"Lafayette",55,-14
2022-01-16,"Army",54,"Lafayette",68,14
2022-01-26,"Boston University",81,"Lafayette",62,-19
2022-01-31,"Colgate",72,"Lafayette",61,-11
2022-02-02,"American",62,"Lafayette",71,9
2022-02-05,"Bucknell",72,"Lafayette",74,2
2022-01-13,"Sam Houston St.",73,"Lamar",56,-17
2022-01-15,"Chicago St.",67,"Lamar",56,-11
2022-01-26,"Tarleton St.",62,"Lamar",57,-5
2022-01-29,"Abilene Christian",85,"Lamar",82,-3
2022-01-04,"Colgate",81,"Lehigh",85,4
2022-01-10,"Holy Cross",69,"Lehigh",77,8
2022-01-16,"Loyola MD",69,"Lehigh",57,-12
2022-01-26,"Army",71,"Lehigh",84,13
2022-02-02,"Navy",62,"Lehigh",63,1
2022-02-05,"Boston University",80,"Lehigh",74,-6
2022-02-12,"Lafayette",73,"Lehigh",69,-4
2022-01-11,"North Florida",56,"Liberty",71,15
2022-01-18,"Jacksonville",49,"Liberty",88,39
2022-01-27,"North Alabama",53,"Liberty",72,19
2022-01-29,"Jacksonville St.",77,"Liberty",67,-10
2022-02-08,"Lipscomb",69,"Liberty",78,9
2022-01-04,"North Alabama",74,"Lipscomb",84,10
2022-01-15,"Bellarmine",77,"Lipscomb",71,-6
2022-01-22,"Kennesaw St.",73,"Lipscomb",77,4
2022-02-03,"Stetson",77,"Lipscomb",71,-6
2022-02-05,"Florida Gulf Coast",77,"Lipscomb",68,-9
2022-02-12,"Eastern Kentucky",73,"Lipscomb",83,10
2022-01-20,"Texas St.",69,"Little Rock",59,-10
2022-01-22,"UT Arlington",96,"Little Rock",98,2
2022-02-03,"Louisiana",75,"Little Rock",51,-24
2022-02-05,"Louisiana Monroe",75,"Little Rock",72,-3
2022-01-06,"Mount St. Mary's",57,"LIU",74,17
2022-01-08,"St. Francis PA",70,"LIU",75,5
2022-01-15,"Central Connecticut",61,"LIU",83,22
2022-01-21,"Wagner",92,"LIU",85,-7
2022-02-03,"Sacred Heart",75,"LIU",79,4
2022-02-10,"St. Francis NY",69,"LIU",74,5
2022-02-12,"Bryant",88,"LIU",99,11
2022-01-05,"Westcliff",64,"Long Beach St.",90,26
2022-01-08,"Hawaii",72,"Long Beach St.",67,-5
2022-01-13,"UC Santa Barbara",58,"Long Beach St.",65,7
2022-01-15,"Cal St. Northridge",55,"Long Beach St.",71,16
2022-01-22,"UC Irvine",67,"Long Beach St.",73,6
2022-02-03,"Cal St. Bakersfield",65,"Long Beach St.",74,9
2022-02-05,"Cal Poly",65,"Long Beach St.",78,13
2022-02-08,"Cal St. Fullerton",61,"Long Beach St.",71,10
2022-01-05,"Pfeiffer",69,"Longwood",109,40
2022-01-15,"Gardner Webb",60,"Longwood",66,6
2022-01-19,"Campbell",64,"Longwood",72,8
2022-01-26,"North Carolina A&T",71,"Longwood",79,8
2022-01-29,"Winthrop",88,"Longwood",92,4
2022-02-10,"USC Upstate",72,"Longwood",85,13
2022-01-06,"Arkansas St.",77,"Louisiana",83,6
2022-01-20,"South Alabama",77,"Louisiana",70,-7
2022-01-22,"Troy",59,"Louisiana",69,10
2022-01-27,"Georgia St.",68,"Louisiana",64,-4
2022-01-29,"Georgia Southern",66,"Louisiana",65,-1
2022-02-10,"Texas St.",82,"Louisiana",73,-9
2022-02-12,"UT Arlington",80,"Louisiana",77,-3
2022-01-06,"Little Rock",72,"Louisiana Monroe",80,8
2022-01-08,"Arkansas St.",90,"Louisiana Monroe",83,-7
2022-01-20,"Troy",73,"Louisiana Monroe",65,-8
2022-01-22,"South Alabama",68,"Louisiana Monroe",56,-12
2022-01-27,"Georgia Southern",50,"Louisiana Monroe",45,-5
2022-01-29,"Georgia St.",73,"Louisiana Monroe",62,-11
2022-02-10,"UT Arlington",71,"Louisiana Monroe",74,3
2022-02-12,"Texas St.",63,"Louisiana Monroe",54,-9
2022-01-01,"Western Kentucky",73,"Louisiana Tech",74,1
2022-01-13,"Southern Miss",57,"Louisiana Tech",80,23
2022-01-22,"UAB",83,"Louisiana Tech",76,-7
2022-01-27,"Rice",63,"Louisiana Tech",80,17
2022-01-29,"North Texas",63,"Louisiana Tech",62,-1
2022-01-05,"Pittsburgh",72,"Louisville",75,3
2022-01-12,"N.C. State",79,"Louisville",63,-16
2022-01-19,"Boston College",54,"Louisville",67,13
2022-01-22,"Notre Dame",82,"Louisville",70,-12
2022-01-29,"Duke",74,"Louisville",65,-9
2022-02-01,"North Carolina",90,"Louisville",83,-7
2022-01-08,"Bradley",71,"Loyola Chicago",78,7
2022-01-11,"Valparaiso",74,"Loyola Chicago",81,7
2022-01-22,"Missouri St.",79,"Loyola Chicago",69,-10
2022-01-25,"Southern Illinois",47,"Loyola Chicago",59,12
2022-02-02,"Illinois St.",64,"Loyola Chicago",78,14
2022-01-17,"Portland",58,"Loyola Marymount",70,12
2022-01-20,"Pepperdine",80,"Loyola Marymount",85,5
2022-01-22,"Saint Mary's",83,"Loyola Marymount",51,-32
2022-01-29,"San Diego",69,"Loyola Marymount",65,-4
2022-02-10,"BYU",83,"Loyola Marymount",82,-1
2022-01-04,"Holy Cross",70,"Loyola MD",79,9
2022-01-10,"Bucknell",67,"Loyola MD",71,4
2022-01-13,"Lafayette",60,"Loyola MD",74,14
2022-01-19,"Boston University",67,"Loyola MD",50,-17
2022-01-22,"American",73,"Loyola MD",78,5
2022-02-02,"Army",57,"Loyola MD",61,4
2022-02-05,"Navy",56,"Loyola MD",55,-1
2022-02-12,"Colgate",64,"Loyola MD",56,-8
2022-01-04,"Kentucky",60,"LSU",65,5
2022-01-08,"Tennessee",67,"LSU",79,12
2022-01-15,"Arkansas",65,"LSU",58,-7
2022-01-26,"Texas A&M",64,"LSU",70,6
2022-02-01,"Mississippi",76,"LSU",72,-4
2022-02-12,"Mississippi St.",65,"LSU",69,4
2022-01-16,"Binghamton",73,"Maine",65,-8
2022-01-22,"UMBC",88,"Maine",46,-42
2022-01-24,"New Hampshire",64,"Maine",71,7
2022-01-31,"Hartford",78,"Maine",66,-12
2022-02-02,"UMass Lowell",62,"Maine",50,-12
2022-01-16,"Canisius",75,"Manhattan",80,5
2022-01-18,"Niagara",72,"Manhattan",63,-9
2022-01-21,"Siena",68,"Manhattan",75,7
2022-01-30,"Marist",66,"Manhattan",72,6
2022-02-11,"Monmouth",75,"Manhattan",65,-10
2022-01-09,"Rider",79,"Marist",75,-4
2022-01-14,"Siena",67,"Marist",60,-7
2022-01-16,"Monmouth",48,"Marist",84,36
2022-01-23,"Fairfield",69,"Marist",66,-3
2022-01-26,"Saint Peter's",69,"Marist",62,-7
2022-02-12,"Canisius",70,"Marist",71,1
2022-01-01,"Creighton",75,"Marquette",69,-6
2022-01-04,"Providence",56,"Marquette",88,32
2022-01-11,"DePaul",76,"Marquette",87,11
2022-01-15,"Seton Hall",72,"Marquette",73,1
2022-01-23,"Xavier",64,"Marquette",75,11
2022-02-02,"Villanova",73,"Marquette",83,10
2022-01-08,"Florida Atlantic",90,"Marshall",77,-13
2022-01-13,"North Texas",69,"Marshall",65,-4
2022-01-15,"Rice",87,"Marshall",77,-10
2022-01-27,"Middle Tennessee",81,"Marshall",79,-2
2022-01-29,"UAB",81,"Marshall",84,3
2022-02-10,"FIU",72,"Marshall",71,-1
2022-01-09,"Wisconsin",70,"Maryland",69,-1
2022-01-15,"Rutgers",70,"Maryland",59,-11
2022-01-21,"Illinois",65,"Maryland",81,16
2022-01-29,"Indiana",68,"Maryland",55,-13
2022-02-01,"Michigan St.",65,"Maryland",63,-2
2022-02-10,"Iowa",110,"Maryland",87,-23
2022-01-17,"Norfolk St.",72,"Maryland Eastern Shore",58,-14
2022-01-22,"South Carolina St.",69,"Maryland Eastern Shore",60,-9
2022-01-24,"North Carolina Central",75,"Maryland Eastern Shore",63,-12
2022-01-31,"Morgan St.",72,"Maryland Eastern Shore",79,7
2022-01-08,"Duquesne",78,"Massachusetts",74,-4
2022-01-15,"Rhode Island",81,"Massachusetts",68,-13
2022-01-20,"Saint Louis",85,"Massachusetts",91,6
2022-01-30,"George Mason",72,"Massachusetts",62,-10
2022-02-09,"George Washington",77,"Massachusetts",68,-9
2022-02-12,"Saint Joseph's",67,"Massachusetts",69,2
2022-01-06,"New Orleans",82,"McNeese St.",92,10
2022-01-07,"Southeastern Louisiana",83,"McNeese St.",78,-5
2022-01-12,"Arlington Baptist",44,"McNeese St.",120,76
2022-01-15,"Houston Baptist",75,"McNeese St.",78,3
2022-01-27,"Nicholls St.",81,"McNeese St.",71,-10
2022-01-30,"New Orleans",84,"McNeese St.",78,-6
2022-02-03,"Southeastern Louisiana",83,"McNeese St.",78,-5
2022-02-05,"Northwestern St.",84,"McNeese St.",93,9
2022-01-04,"Tulsa",64,"Memphis",67,3
2022-01-09,"Cincinnati",80,"Memphis",87,7
2022-01-20,"SMU",70,"Memphis",62,-8
2022-01-27,"East Carolina",54,"Memphis",71,17
2022-02-05,"UCF",60,"Memphis",88,28
2022-02-09,"Tulane",69,"Memphis",80,11
2022-01-05,"Samford",80,"Mercer",83,3
2022-01-13,"VMI",91,"Mercer",97,6
2022-01-15,"UNC Greensboro",49,"Mercer",58,9
2022-01-22,"Western Carolina",64,"Mercer",72,8
2022-01-29,"Furman",80,"Mercer",50,-30
2022-01-31,"Wofford",62,"Mercer",67,5
2022-02-07,"Chattanooga",74,"Mercer",72,-2
2022-01-15,"St. Francis PA",62,"Merrimack",46,-16
2022-01-17,"Mount St. Mary's",57,"Merrimack",50,-7
2022-01-21,"Bryant",79,"Merrimack",63,-16
2022-01-23,"Wagner",71,"Merrimack",57,-14
2022-02-10,"Central Connecticut",60,"Merrimack",57,-3
2022-01-01,"Wake Forest",84,"Miami FL",92,8
2022-01-05,"Syracuse",87,"Miami FL",88,1
2022-01-18,"North Carolina",57,"Miami FL",85,28
2022-01-22,"Florida St.",61,"Miami FL",60,-1
2022-02-02,"Notre Dame",68,"Miami FL",64,-4
2022-02-09,"Georgia Tech",70,"Miami FL",79,9
2022-01-11,"Toledo",75,"Miami OH",72,-3
